,cosine1,cosine2,euclidean1,euclidean2,l21,l22,l11,l12,canberra1,canberra2,chebyshev1,chebyshev2,correlation1,correlation2
4152,5.087806,2.7514012,-5.4335327,-2.2954285,-5.4335327,-2.2954285,-3.8711827,-3.6520574,-2.588205,-3.106614,3.9666712,4.8683667,1.4258693,-2.9359589
4153,4.9125023,3.1073415,-5.310843,-2.8318496,-5.310843,-2.8318496,-3.4115462,-3.857634,-2.729085,-3.548539,3.6276817,4.704607,1.1924176,-2.729847
4154,5.0696635,2.9286923,-5.3240805,-2.2250092,-5.3240805,-2.2250092,-4.0129237,-3.7440183,-2.3842816,-3.0093894,3.5855064,4.9043627,1.5983062,-3.1045
4155,5.339271,1.7055551,-5.5768175,-1.0964078,-5.5768175,-1.0964078,-4.7717204,-2.55868,-1.5831119,-2.1925867,3.4592164,5.674392,1.4761364,-2.3985174
4156,4.616283,4.349881,-4.9049144,-3.8819332,-4.9049144,-3.8819332,-2.793847,-4.800719,-3.1976247,-4.700437,2.9238555,3.2246022,1.2726908,-3.592586
4157,5.147169,2.3254983,-5.753541,-1.6333294,-5.753541,-1.6333294,-4.4600945,-3.2691102,-0.7073418,-2.2080867,3.8192077,5.597017,1.6137556,-2.698047
4158,4.8940506,3.260452,-5.2644243,-2.7082446,-5.2644243,-2.7082446,-3.2975514,-4.0315638,-2.4367282,-3.5688846,3.6643705,4.698676,1.2288337,-2.6887636
4159,5.1713877,0.46430457,-5.502182,-0.22458652,-5.502182,-0.22458652,-4.6609693,-1.4279379,-0.40841976,-2.481723,3.6512854,6.612952,-0.02058043,-1.1385555
4160,5.673478,4.379516,-6.0291834,-3.736966,-6.0291834,-3.736966,-3.8174517,-5.310457,-3.892626,-3.8784037,3.035035,3.9646134,2.6884604,-4.382929
4161,5.3592167,1.4198138,-5.458383,-0.82400435,-5.458383,-0.82400435,-5.003638,-2.4959664,-0.82777274,-2.0053387,3.9794023,5.6478233,1.4295404,-2.533318
4162,5.390149,4.1911216,-5.6681876,-3.7048872,-5.6681876,-3.7048872,-3.6586754,-4.970057,-3.6647055,-3.916577,3.2560768,3.791264,1.9995738,-3.8344486
4163,4.855145,3.0424182,-5.076053,-2.5261402,-5.076053,-2.5261402,-3.6634395,-3.813434,-2.3933952,-3.3684616,3.6087167,4.716118,1.5487975,-2.895192
4164,5.832004,2.5614347,-6.0229506,-2.2498734,-6.0229506,-2.2498734,-4.1337376,-3.1082613,-2.299338,-2.6110766,2.2462862,4.5801315,0.24638721,-3.6652086
4165,5.566322,1.0477673,-5.6467414,-0.47229725,-5.6467414,-0.47229725,-4.7951183,-1.9789519,-1.1422657,-2.1858106,3.5889003,6.379815,0.8485138,-2.3164105
4166,5.105795,1.1788157,-5.5534196,-0.6190268,-5.5534196,-0.6190268,-4.907234,-2.3226335,-0.5845304,-2.0511193,3.442817,6.5396686,1.2643149,-1.8497484
4167,5.4077263,0.45409933,-5.7976365,-0.15011694,-5.7976365,-0.15011694,-4.973091,-1.7441596,-0.1887329,-1.8616014,3.419564,6.944501,0.6604422,-1.5754112
4168,4.7736926,1.2365453,-5.140835,-0.92840654,-5.140835,-0.92840654,-4.2255,-1.8278462,-0.83488667,-2.9102848,3.539095,5.886816,0.15022922,-1.2819499
4169,5.25604,4.220994,-5.5389485,-3.584401,-5.5389485,-3.584401,-3.5315464,-4.939262,-3.4057527,-3.9939637,3.3312078,4.0184674,1.9501326,-3.6524434
4170,5.1365285,3.7556498,-5.2138057,-3.502106,-5.2138057,-3.502106,-3.6175187,-4.758179,-3.2860198,-4.0795617,3.6177828,3.804156,1.570627,-3.3380914
4171,4.4614363,4.1311173,-4.8762865,-3.6663444,-4.8762865,-3.6663444,-2.8630972,-4.724011,-3.1072896,-4.7127886,2.580515,3.7214684,1.0061918,-3.2803307
4172,4.6018996,3.1661632,-4.819478,-2.82,-4.819478,-2.82,-3.1166685,-3.8310428,-2.6532373,-3.8401914,3.3073587,4.0928164,0.98858595,-2.3753438
4173,5.7811522,4.268918,-5.655665,-4.071659,-5.655665,-4.071659,-4.3112884,-5.280888,-3.780307,-2.829321,3.1985567,3.6212008,3.081468,-3.6591117
4174,4.981434,4.0363936,-5.1805468,-3.599167,-5.1805468,-3.599167,-3.3972516,-4.88414,-3.309027,-4.2428904,3.270747,3.6787002,1.5551727,-3.594801
4175,4.3486223,3.7125921,-4.597757,-3.3274462,-4.597757,-3.3274462,-2.7310946,-4.292928,-2.6852143,-4.3422127,3.314124,3.5891068,1.3904594,-1.9685862
4176,5.2832913,2.6415105,-5.677003,-2.4212968,-5.677003,-2.4212968,-3.89285,-3.3712187,-2.653941,-3.0861642,3.2144828,4.5125976,0.9572915,-3.1459086
4177,4.974521,2.5097551,-5.666091,-1.7874237,-5.666091,-1.7874237,-4.329817,-3.63739,-1.4724782,-2.530611,3.7121477,5.579057,2.1841004,-2.7631202
4178,5.202299,1.3550816,-5.449027,-1.1644956,-5.449027,-1.1644956,-4.3760767,-2.2554793,-1.4554758,-2.8745782,3.4733582,5.67978,0.7943577,-2.3966238
4179,5.572013,-0.025871757,-5.773903,0.29541817,-5.773903,0.29541817,-5.080332,-1.0657847,0.3930703,-2.358315,2.8686504,6.660642,-0.2289079,-0.78122294
4180,3.999494,1.2671636,-3.9431794,-1.1982707,-3.9431794,-1.1982707,-2.949628,-2.013826,-0.14854848,-3.2230768,2.1926951,4.241133,-0.09983994,-0.6753478
4181,5.1872816,3.1893106,-5.086934,-2.5705466,-5.086934,-2.5705466,-4.472591,-4.326725,-2.5938525,-2.9207752,3.3474567,4.3604555,1.9452825,-3.3743577
4182,4.878434,2.5492957,-5.1697173,-2.3247836,-5.1697173,-2.3247836,-3.2538686,-3.4226785,-2.535218,-3.6176517,3.1032944,4.848986,0.22254887,-2.3077273
4183,4.8489957,1.5630457,-5.1115694,-1.391157,-5.1115694,-1.391157,-4.0733137,-2.2092993,-1.4553533,-3.0297928,3.6350493,5.392653,0.47967243,-1.9413675
4184,4.687806,1.2558962,-4.860381,-1.0696377,-4.860381,-1.0696377,-3.9827049,-2.0497782,-0.39187336,-2.7468395,3.4420626,5.9676127,0.57040155,-1.4791427
4185,5.209694,0.7355661,-5.5493555,-0.40052596,-5.5493555,-0.40052596,-4.63715,-1.8126298,-0.6964186,-2.3365269,3.5658977,6.5653467,0.45214704,-1.6424009
4186,5.72769,2.6478374,-5.963018,-2.336513,-5.963018,-2.336513,-4.179493,-3.333264,-2.7513912,-2.7692327,2.5730858,4.8476114,0.2855061,-3.8027322
4187,5.1192393,1.2630891,-5.4041276,-0.97081864,-5.4041276,-0.97081864,-4.494038,-2.0748432,-1.3373849,-2.7200153,3.5940077,5.919772,0.67198217,-2.0845392
4188,5.2404857,3.1108007,-5.59751,-2.6210253,-5.59751,-2.6210253,-3.9714372,-3.9585242,-2.7259483,-3.2169533,3.018287,4.706237,1.5496418,-3.5605142
4189,5.0301147,0.28529277,-5.4549108,-0.070842415,-5.4549108,-0.070842415,-4.7627435,-1.1916567,0.22289759,-2.43712,3.3022313,6.5846767,-0.2963028,-0.7964924
4190,5.2001147,0.45030066,-5.529502,-0.21428683,-5.529502,-0.21428683,-4.675548,-1.3141966,-0.11782491,-2.4534206,3.3795192,6.5206323,-0.15717898,-1.1928155
4191,4.644977,2.0364187,-4.8537827,-1.8259025,-4.8537827,-1.8259025,-3.409099,-3.0025318,-1.7849612,-3.3409843,3.6563725,5.2080865,0.32059118,-1.7305766
4192,5.0483904,4.006469,-5.299705,-3.752038,-5.299705,-3.752038,-3.0834227,-4.7115135,-3.2525449,-4.423439,3.0477982,3.581184,0.6495164,-3.5488584
4193,5.1341105,3.6451883,-5.3301625,-3.1986752,-5.3301625,-3.1986752,-3.562682,-4.399694,-2.8582776,-3.7064307,3.1681678,4.154092,1.6094639,-3.5014114
4194,4.939694,2.255982,-5.1829777,-2.1592846,-5.1829777,-2.1592846,-3.2995937,-3.191463,-1.9117857,-3.351874,3.3178847,4.8839445,0.40392318,-2.0054486
4195,5.444298,2.7507446,-5.69666,-2.4165764,-5.69666,-2.4165764,-4.026214,-3.4175727,-2.7698255,-3.042087,3.085627,4.893107,0.76340234,-3.3717775
4196,4.8147354,2.3755584,-5.176219,-2.0044434,-5.176219,-2.0044434,-3.7417533,-3.1893554,-2.0700681,-3.1746588,3.4501262,4.9571896,0.8264867,-2.4659536
4197,5.9468637,0.1674574,-6.058084,0.36797577,-6.058084,0.36797577,-5.4246492,-1.6453736,0.2685319,-1.8076254,3.2690296,6.8495283,0.6491679,-1.5149472
4198,5.1564507,2.9377568,-5.4614253,-2.257364,-5.4614253,-2.257364,-4.0664053,-3.8054843,-2.5553255,-3.010573,3.5095031,4.8778496,1.4573109,-3.198495
4199,5.285657,3.141966,-5.6500616,-2.6000288,-5.6500616,-2.6000288,-3.9535491,-4.050136,-2.781255,-3.0510113,3.6006408,4.93068,1.3064135,-3.181535
4200,5.6600723,0.8583414,-2.263518,6.3199143,-2.263518,6.3199143,-3.000616,5.6455436,-3.5443015,5.7186646,3.4463735,6.335005,3.6471481,-4.3824954
4201,5.3757777,0.646224,-5.983715,-0.3102764,-5.983715,-0.3102764,-4.6578393,-1.6953753,-0.17207651,-2.1459131,3.2121193,6.9149523,0.07034061,-1.7077965
4202,5.0798383,4.2707686,-5.4562097,-3.720667,-5.4562097,-3.720667,-3.6091166,-5.002457,-3.4561224,-4.086523,3.0573494,3.7473192,2.1151714,-3.726269
4203,5.316086,2.9934108,-5.6447,-2.5839574,-5.6447,-2.5839574,-3.7953558,-3.996837,-2.8449304,-3.41814,2.7939692,4.7880692,1.2082106,-3.4015555
4204,4.8695517,3.4014108,-5.281499,-2.9379954,-5.281499,-2.9379954,-3.227345,-4.023824,-2.8354857,-3.8890138,3.0694675,4.4730754,0.48308995,-2.4622905
4205,5.6218376,3.1958375,-6.013265,-2.4445872,-6.013265,-2.4445872,-4.3540244,-4.1277184,-2.7711453,-2.5515063,2.521181,5.759392,1.9688581,-3.692305
4206,5.2123337,2.6090539,-5.5176973,-2.3278012,-5.5176973,-2.3278012,-3.885179,-3.3351438,-2.6331162,-3.2065434,3.1259627,4.785324,0.7484064,-3.1240487
4207,2.7897093,-6.1874332,-2.542886,5.8836365,-2.542886,5.8836365,-5.408202,-2.1912498,-4.1826944,4.7919908,7.297003,-0.18767333,3.603666,-3.9232593
4208,4.452527,0.99009943,-4.375369,-0.9037948,-4.375369,-0.9037948,-3.3444655,-1.8180964,0.22861964,-2.7537313,2.9548714,6.0681806,0.043278802,-0.58858037
4209,5.054328,1.4894308,-5.425433,-1.322635,-5.425433,-1.322635,-4.0430455,-2.340971,-1.2436203,-2.8040063,3.3148153,5.5716147,0.18954019,-1.9515569
4210,5.2269726,0.23223779,-5.480602,0.010925076,-5.480602,0.010925076,-4.719975,-1.1936615,0.272232,-2.2932084,3.204494,6.493601,0.08483555,-0.8715998
4211,5.6047454,-0.09177211,-6.04064,0.47639978,-6.04064,0.47639978,-5.5004535,-0.8536903,0.67308104,-2.24348,3.1972785,6.814398,-0.65764666,-1.0304638
4212,5.458087,2.3741198,-5.746264,-1.8552024,-5.746264,-1.8552024,-4.80914,-3.442752,-2.2251985,-2.4989529,3.2748027,5.8798027,1.2856017,-3.4170566
4213,5.0362377,2.7554033,-5.453572,-2.2057948,-5.453572,-2.2057948,-3.9535115,-3.5935502,-2.3638248,-3.135981,3.5551322,5.1127324,1.1879863,-3.2034092
4214,5.227352,5.034323,-5.438855,-4.3879876,-5.438855,-4.3879876,-3.6598227,-5.684935,-3.673824,-3.9463177,3.2682884,3.5356495,1.8616533,-4.6477737
4215,5.2612085,2.641255,-5.5645304,-2.1705744,-5.5645304,-2.1705744,-4.0417485,-3.6244245,-2.3992121,-3.0253384,3.2872894,5.111825,1.3257989,-3.3905525
4216,5.6158767,3.8536963,-5.8982263,-3.4373002,-5.8982263,-3.4373002,-3.4750326,-4.2521253,-3.387223,-3.2762027,2.0450826,4.2738476,-0.30747783,-4.2390738
4217,5.6541348,-0.087049775,-6.06861,0.30030984,-6.06861,0.30030984,-5.455887,-1.0602639,0.60495317,-1.8284019,3.0783803,7.085153,-0.41772053,-1.1109431
4218,5.5200176,0.17629963,-6.002358,0.096317105,-6.002358,0.096317105,-5.109338,-1.2535812,0.19338192,-2.0812624,3.1497884,7.0175066,-0.26961535,-1.0764856
4219,5.611581,3.6768215,-5.848705,-3.3224542,-5.848705,-3.3224542,-3.592163,-4.031861,-3.2115576,-3.4400184,2.1999178,4.3186326,0.06463022,-4.0249233
4220,5.5627923,4.4292097,-5.9142933,-3.747339,-5.9142933,-3.747339,-3.7480404,-5.2009544,-3.7558014,-3.7865758,3.145746,4.0762568,1.6729336,-4.2808423
4221,4.9453306,1.8369803,-5.4070754,-1.3893431,-5.4070754,-1.3893431,-4.3334703,-2.9187784,-0.96470726,-2.5605967,3.6369474,5.711251,1.0777682,-2.3311903
4222,4.992682,3.5341926,-5.3349724,-3.024424,-5.3349724,-3.024424,-3.4277816,-4.1627917,-3.0893073,-4.0268397,3.4730597,4.402967,1.2641127,-3.3480268
4223,4.9314246,4.4562855,-5.184469,-4.0094156,-5.184469,-4.0094156,-3.366193,-5.402992,-3.6302536,-4.6592317,3.363858,3.3996782,1.7651837,-3.7758415
4224,4.5746846,0.99678797,-4.4883246,-0.8798757,-4.4883246,-0.8798757,-3.5505667,-1.8597009,0.08258449,-2.825792,3.1111667,6.263997,-0.028732667,-0.6816988
4225,5.870632,2.0830052,-6.18654,-1.7269894,-6.18654,-1.7269894,-4.607521,-3.2116492,-2.4551654,-2.5797215,2.6644633,5.5351825,0.77747977,-4.002165
4226,5.2741246,0.41419044,-1.7317008,-1.7845734,-1.7317008,-1.7845734,-4.954077,-1.1375278,0.008772546,-2.2399645,2.7061265,6.4261684,-0.46689948,-0.7553673
4227,5.0099754,1.7594101,-5.3846364,-1.3146366,-5.3846364,-1.3146366,-4.4163804,-2.846602,-1.1287487,-2.5042255,3.5092108,5.7621937,1.0055752,-2.2492971
4228,5.1847596,0.94468945,-5.4954123,-0.850373,-5.4954123,-0.850373,-4.2279844,-2.0354822,-0.52123815,-2.5972803,2.973884,5.8988748,0.11063562,-1.8090689
4229,5.1947236,2.8801026,-5.5302153,-2.3086193,-5.5302153,-2.3086193,-3.7359428,-3.8918424,-2.4663866,-3.2914126,3.4482148,5.097973,0.9067355,-2.7714305
4230,5.129193,0.65104574,-5.528779,-0.23368327,-5.528779,-0.23368327,-4.717465,-1.5191541,-0.13285895,-2.3134065,3.527223,6.5332737,-0.024974845,-1.4431744
4231,4.9580526,2.254841,-5.333682,-2.0685465,-5.333682,-2.0685465,-3.6434045,-3.0716865,-1.8277771,-3.2449436,2.9509356,4.815836,0.013141512,-2.0414248
4232,5.2877097,1.2117747,-5.5922794,-0.8281879,-5.5922794,-0.8281879,-4.487461,-2.0899537,-0.7624219,-2.3848398,3.5456216,6.086725,0.5366472,-2.1577923
4233,4.92416,1.9343309,-5.2359347,-1.6469622,-5.2359347,-1.6469622,-3.77186,-2.8276966,-1.5756401,-2.9175565,3.540988,5.4985056,0.6210645,-2.3257554
4234,6.0095944,2.8440206,-6.2695484,-2.5230074,-6.2695484,-2.5230074,-4.1153693,-3.275219,-2.9422865,-3.2880077,2.107828,4.1942277,-0.011571601,-4.0729117
4235,5.6854672,0.017815806,-6.009873,0.24574164,-6.009873,0.24574164,-5.343946,-1.3216308,0.42751506,-1.7550313,3.1841679,7.209809,0.020522041,-1.4485085
4236,5.966516,-0.0956591,-6.066882,0.5592578,-6.066882,0.5592578,-6.094207,-1.3938444,0.45443833,-1.2751964,2.9419627,6.9473186,0.3158927,-1.8140459
4237,5.6480136,4.377529,-5.9414353,-3.729276,-5.9414353,-3.729276,-3.8890502,-5.1699944,-3.6585076,-3.6992476,3.1975086,4.022457,1.5549442,-4.3988967
4238,5.636175,-0.096149415,-5.827948,0.3330436,-5.827948,0.3330436,-5.2460127,-1.037114,0.4979631,-1.9987632,2.8740115,6.810237,-0.22010432,-0.75868917
4239,6.493635,1.3936971,-6.6945567,-0.9626887,-6.6945567,-0.9626887,-2.77349,5.4321494,-1.1623124,-1.1814197,2.1485188,6.7073283,-0.10733103,-3.737616
4240,5.092597,1.2317233,-5.437812,-1.0837884,-5.437812,-1.0837884,-4.126455,-2.161132,-1.0922078,-2.8051836,3.2788916,5.9443808,-0.07160474,-1.4828769
4241,4.778396,4.036605,-5.17116,-3.518897,-5.17116,-3.518897,-3.135368,-4.7777505,-3.1623845,-4.088112,2.8790848,4.05866,0.96829236,-3.1586185
4242,5.3159385,2.5838568,-5.602015,-2.2828953,-5.602015,-2.2828953,-3.8409278,-3.434269,-2.5144277,-3.1638145,2.9572196,4.975485,0.44860592,-3.3204527
4243,5.158944,2.3417253,-5.728109,-2.1285403,-5.728109,-2.1285403,-3.8071203,-3.4250963,-2.1265671,-3.0808878,2.9016623,5.379462,0.1878901,-2.8372948
4244,5.340137,2.8367994,-5.6907487,-2.5896564,-5.6907487,-2.5896564,-3.528788,-3.7482843,-2.8095894,-3.3060253,2.9963272,4.749841,0.58322245,-3.4214034
4245,5.522574,0.41587687,-6.146844,-0.005887644,-6.146844,-0.005887644,-4.9367213,-1.5903895,0.17747149,-1.6505004,3.0166905,7.3339896,0.031025346,-1.7389883
4246,6.4254613,3.1618633,-6.692455,-2.7892206,-6.692455,-2.7892206,-4.3712325,-3.9617307,-3.058604,-2.354599,1.893001,4.6963105,-0.3716733,-4.369183
4247,5.8650236,0.08811673,-6.3726616,0.33222133,-6.3726616,0.33222133,-5.531501,-1.1940758,-0.037737396,-1.912321,2.9618208,7.1835227,-0.481058,-1.6016908
4248,4.9982295,1.9117166,-5.22323,-1.5845246,-5.22323,-1.5845246,-3.7768292,-2.8137069,-1.6009256,-2.921416,3.4895647,5.561444,0.6891972,-2.281957
4249,5.9683747,-0.3645087,-6.34201,0.661364,-6.34201,0.661364,-5.8541803,-0.93470466,0.6870151,-1.5981429,3.120652,7.4898915,-0.62215644,-1.2199879
4250,4.733375,1.0223,-4.962016,-0.8366618,-4.962016,-0.8366618,-3.95404,-1.9079798,-0.27115095,-2.819902,2.7862697,5.794075,-0.09492945,-1.0446599
4251,5.6704187,2.2311928,-6.2464113,-1.6901319,-6.2464113,-1.6901319,-4.6256437,-3.254311,-2.0192077,-2.3928225,2.5660377,6.0519896,0.74879265,-3.1665692
4252,5.3931813,0.89003545,-5.6685038,-0.635822,-5.6685038,-0.635822,-4.638761,-1.7213349,-0.50424135,-2.3479934,3.0106413,5.977961,-0.17096798,-1.4552257
4253,5.830853,4.9906645,-5.976192,-4.430589,-5.976192,-4.430589,-3.9190028,-6.0430818,-3.9976199,-3.0325155,2.7869837,3.219221,-0.04003991,-5.73493
4254,5.6216197,1.0591106,-5.7002096,-0.6229786,-5.7002096,-0.6229786,-5.0143747,-2.2113109,-0.9309513,-2.1497905,3.2426667,6.538982,0.6816764,-2.205901
4255,5.6159115,1.2873336,-5.906754,-1.017667,-5.906754,-1.017667,-5.24026,-2.5295575,-1.470086,-1.9414548,3.1655416,6.2524676,1.0924144,-2.8941588
4256,5.8448277,2.7250302,-6.092722,-2.3906937,-6.092722,-2.3906937,-4.144109,-3.480597,-2.8039727,-2.7627482,2.4823368,5.057939,0.16203208,-3.9016953
4257,5.9273024,-0.3504728,-6.2317023,0.6295225,-6.2317023,0.6295225,-5.4597297,-0.8067757,0.6090064,-1.8313025,3.1447484,7.2881646,-0.57737553,-0.86133087
4258,5.4805684,0.26460224,-5.867954,0.00516755,-5.867954,0.00516755,-5.059039,-1.2225941,-0.11195401,-2.1427534,3.2463083,6.6255665,-0.56555855,-1.1781892
4259,5.3924193,1.4301596,-5.7300563,-1.0556632,-5.7300563,-1.0556632,-4.6580567,-2.334394,-1.5082239,-2.4536543,3.3934119,5.972396,0.4366242,-2.304898
4260,5.524297,1.5341556,-5.55356,-1.4753938,-5.55356,-1.4753938,-4.41251,-2.7268758,-1.6741009,-2.8120415,2.9525318,5.494822,0.4173825,-2.5642662
4261,5.878823,-0.06656374,-6.2176723,0.39475897,-6.2176723,0.39475897,-5.6502967,-1.1954223,0.31649622,-1.556689,3.029787,7.474017,-0.06888247,-1.5501198
4262,5.468142,2.8366458,-5.767073,-2.5195334,-5.767073,-2.5195334,-3.813479,-3.6072934,-2.8270392,-3.2151077,2.4440978,4.624221,0.2954723,-3.4673247
4263,5.6975007,2.2741516,-5.846778,-1.802125,-5.846778,-1.802125,-4.668164,-3.470931,-2.3321464,-2.5146053,3.1481357,5.340265,1.1634268,-3.2829554
4264,5.405614,0.6219963,-6.042955,-0.15654346,-6.042955,-0.15654346,-4.7112594,-1.6099342,-0.39289385,-2.3062332,3.1363678,6.8437943,-0.31150806,-1.541905
4265,6.761849,1.1782318,-7.111069,-0.6680976,-7.111069,-0.6680976,-5.6173096,-2.116498,-0.9343738,-1.0509118,1.9407703,6.742187,-0.94935936,-3.210747
4266,6.3942494,1.7214124,-6.4784455,-1.5580168,-6.4784455,-1.5580168,-4.797235,-2.5652246,-1.956639,-2.2078366,2.4241314,5.771966,-0.5973613,-3.4132571
4267,5.3361144,2.951535,-5.649155,-2.758118,-5.649155,-2.758118,-3.4578443,-3.8562317,-2.735217,-3.6129932,2.4101293,4.476386,0.4343927,-3.3482277
4268,5.622791,1.1343577,-5.8291063,-0.7727107,-5.8291063,-0.7727107,-4.7829103,-2.184192,-1.4076029,-1.9737641,3.428765,6.1528506,0.4723218,-2.6549156
4269,5.594293,0.3713008,-6.1269813,-0.040051103,-6.1269813,-0.040051103,-5.0350037,-1.4576148,-0.24972515,-2.0691543,3.020692,6.9814205,-0.4858447,-1.5985126
4270,6.114313,3.4473133,-6.255694,-2.8045156,-6.255694,-2.8045156,-4.4916043,-4.584847,-3.0178566,-2.413753,2.417732,5.2920594,1.4075093,-4.3790545
4271,5.7325606,0.2438962,-6.230825,0.12576492,-6.230825,0.12576492,-5.297632,-1.5592004,-0.119142525,-1.6473703,3.121722,7.3235636,-0.041036777,-1.7463883
4272,5.9418125,-0.3843705,-6.292609,0.6508642,-6.292609,0.6508642,-5.8072524,-0.8082093,0.77442914,-1.6956177,2.9715753,7.157743,-0.85309905,-1.0957884
4273,5.6600733,-0.10312771,-6.0332475,0.31360644,-6.0332475,0.31360644,-5.411911,-1.015509,0.56750065,-1.7686594,3.084917,7.1663427,-0.31354645,-1.0581884
4274,5.804564,-0.3087012,-6.086845,0.47966915,-6.086845,0.47966915,-5.4380784,-0.8343624,0.59377605,-1.9264197,3.1295521,7.218886,-0.571732,-0.79057086
4275,5.8492703,2.4618983,-5.5645323,-1.5985684,-5.5645323,-1.5985684,-4.7632313,-3.933602,-2.221192,-2.744838,3.1434956,5.251184,1.1985871,-3.6089344
4276,5.7125,1.1316055,-5.7592416,-0.7452943,-5.7592416,-0.7452943,-5.097444,-2.7507029,-1.1458775,-2.4353154,2.9716518,6.3413696,0.788497,-2.4952312
4277,6.2116904,-0.5462354,-6.3653398,0.90442914,-6.3653398,0.90442914,-5.8431506,-0.8795411,0.7072769,-1.5278794,2.8821616,7.5785146,-0.43146995,-0.87916267
4278,5.768094,3.940822,-6.0872855,-3.418383,-6.0872855,-3.418383,-3.5870898,-4.4923916,-3.3604848,-2.958837,1.9341688,4.3291564,-0.8463556,-4.2862983
4279,5.0015154,2.0685441,-5.305641,-1.8821176,-5.305641,-1.8821176,-3.7699895,-2.796628,-1.5876853,-3.121869,2.7657192,5.0023713,0.03333469,-1.6005449
4280,5.187732,1.9972942,-5.366137,-1.7919033,-5.366137,-1.7919033,-4.028755,-2.757453,-1.6586069,-2.9941468,2.6384785,4.922143,0.031165585,-1.7575117
4281,5.4095273,1.6359941,-5.674991,-1.4042912,-5.674991,-1.4042912,-4.3088913,-2.470196,-1.4947335,-2.7797203,2.9622622,5.497606,-0.18407717,-2.1672156
4282,5.8524218,-0.099001564,-6.164411,0.37234724,-6.164411,0.37234724,-5.3471403,-1.1684211,-0.058317825,-1.7834562,3.2198086,7.2696853,-0.5518301,-1.334305
4283,6.8146033,2.3672812,-6.0985346,-2.2265432,-6.0985346,-2.2265432,-5.1629214,-3.786775,-2.7222135,-1.9442492,2.1717854,5.9661036,2.5510123,-4.471703
4284,5.567729,1.3206967,-5.827164,-1.2042447,-5.827164,-1.2042447,-4.6421604,-2.6756392,-1.547485,-2.3666344,2.9242473,6.2883673,0.66285723,-2.6139374
4285,5.834447,-0.26123428,-6.1584272,0.5033455,-6.1584272,0.5033455,-5.8211365,-0.89257944,0.57028836,-1.6471694,3.0181916,7.1966314,-0.518525,-1.1236303
4286,6.6098022,1.383282,-6.9788704,-0.9463622,-6.9788704,-0.9463622,-5.420683,-2.381738,-1.5905706,-1.6098526,2.1060836,6.489786,-0.52780473,-3.501079
4287,4.9590807,0.8993911,-5.1890182,-0.72256184,-5.1890182,-0.72256184,-4.5760665,-1.9732307,-0.4540179,-2.353748,2.98855,6.016502,0.38608035,-1.6295515
4288,5.561045,0.9230935,-5.9197645,-0.48982906,-5.9197645,-0.48982906,-4.889814,-2.0268705,-0.66333085,-2.165973,3.1359189,6.4746017,0.58223164,-2.2073534
4289,5.641778,3.1001985,-5.9913077,-2.658742,-5.9913077,-2.658742,-3.916648,-4.040654,-2.8267567,-3.0475948,2.7658355,4.9793096,0.42793077,-3.4898992
4290,6.1099343,-0.46090636,-6.4796457,0.8473867,-6.4796457,0.8473867,-5.9787693,-0.7182615,0.6758882,-1.4524126,3.0014148,7.6369987,-0.8406617,-1.2317072
4291,6.031907,-0.37356547,-6.2812595,0.65852106,-6.2812595,0.65852106,-5.899163,-0.92429125,0.5369053,-1.4934981,3.0437548,7.48994,-0.4531153,-1.0477853
4292,5.5781736,2.5762348,-5.878647,-2.3025846,-5.878647,-2.3025846,-3.4081042,-3.2051117,-2.084032,-3.5745811,1.9198352,4.801445,-1.1711881,-3.1192017
4293,5.5218945,2.1548774,-5.960533,-1.6322981,-5.960533,-1.6322981,-4.68475,-3.2925816,-1.4424543,-2.068332,2.9690568,6.0658765,1.1914204,-2.9814045
4294,5.42289,0.863352,-5.9506536,-0.54316163,-5.9506536,-0.54316163,-4.6986294,-1.7103529,-0.50377166,-2.3683813,3.1600924,6.362028,-0.6213961,-1.2250209
4295,5.8094945,-0.29927087,-6.1220555,0.5869511,-6.1220555,0.5869511,-5.386093,-0.81913483,0.69459575,-1.9959413,3.131573,7.3565493,-0.5708202,-0.6956732
4296,5.914376,2.1989913,-5.9864707,-1.4626932,-5.9864707,-1.4626932,-5.1096315,-3.4133248,-2.089135,-1.9623349,2.4255736,5.8732457,1.0320071,-3.551178
4297,5.6325617,4.3210683,-5.8720756,-3.7261937,-5.8720756,-3.7261937,-3.8805351,-5.2878366,-3.5203362,-3.531427,2.9669068,4.285275,1.4211688,-4.253342
