ObjectNumber,FA1,FA2,FP,FT1,FT2,FTM,NA1,NA2,NP,NT1,NT2,NTM,RR,Class,GROUP,DAY,CONDITION,PERCENTAGE,EFFICIENCY,cosine1,cosine2,euclidean1,euclidean2,l21,l22,l11,l12,canberra1,canberra2,chebyshev1,chebyshev2,correlation1,correlation2,DISH
168,77.262,22.738,531.708,198.06,2160.368,643.089,61.648,38.352,636.312,455.317,2617.038,1281.678,1.232,5,Day 1-100K,1,100K,0.62,Low,5.2943377,6.032071,-5.5786605,-5.3122168,-5.5786605,-5.3122168,-3.6977913,-6.2532773,-4.2830124,-4.9959826,3.8820674,1.8450195,4.1316686,-2.7231517,1
94,73.635,26.365,640.338,241.113,2146.289,743.353,66.784,33.216,760.824,446.979,2663.461,1179.342,1.232,5,Day 1-100K,1,100K,0.62,Low,5.1741757,4.816346,-5.375259,-4.460186,-5.375259,-4.460186,-3.1267154,-5.500817,-3.8544154,-4.778537,3.3789368,2.9139879,2.1390176,-3.7445526,1
161,74.04,25.96,557.351,234.902,2237.576,752.758,64.147,35.853,678.14,420.324,2532.684,1179.286,1.231,5,Day 1-100K,1,100K,0.62,Low,5.0055165,5.6825128,-5.4127655,-5.167731,-5.4127655,-5.167731,-2.9452426,-6.294696,-3.754789,-5.333194,3.8150475,2.4124405,3.4501045,-2.959584,1
120,74.024,25.976,576.673,230.873,2201.458,741.651,65.867,34.133,709.712,472.469,2749.872,1242.887,1.226,5,Day 1-100K,1,100K,0.62,Low,4.699225,5.4052916,-4.9578795,-5.165196,-4.9578795,-5.165196,-2.8810627,-6.1423106,-3.8524132,-5.67757,3.6205394,2.2897582,3.2239332,-2.8010213,1
101,74.476,25.524,469.722,226.145,2157.688,716.387,69.711,30.289,578.519,476.211,2625.13,1123.357,1.224,5,Day 1-100K,1,100K,0.62,Low,4.020389,3.279126,-4.193273,-2.9741926,-4.193273,-2.9741926,-2.5974088,-3.6854844,-2.2774196,-4.2445755,3.3018527,2.8016157,1.9787117,-1.6472609,1
42,73.708,26.292,478.426,244.399,2208.032,758.316,67.215,32.785,576.951,434.857,2567.246,1131.044,1.221,5,Day 1-100K,1,100K,0.62,Low,4.3321676,4.0705667,-4.538967,-3.712333,-4.538967,-3.712333,-2.7420316,-4.7377377,-2.659793,-4.4993954,3.6356912,3.259001,2.0897577,-2.3066342,1
30,72.668,27.332,491.604,265.224,2192.197,789.871,66.229,33.771,598.866,447.987,2612.657,1174.938,1.219,5,Day 1-100K,1,100K,0.62,Low,4.1950836,4.5758066,-4.507762,-4.1097474,-4.507762,-4.1097474,-2.5220249,-5.2279496,-2.8726952,-5.0097246,3.8254144,3.2404888,2.2281399,-2.2525907,1
37,73.978,26.022,478.547,233.96,2138.628,728.488,66.245,33.755,586.372,445.687,2604.653,1173.552,1.219,5,Day 1-100K,1,100K,0.62,Low,4.828455,4.862094,-5.101649,-4.226381,-5.101649,-4.226381,-3.060192,-5.4999924,-3.410659,-4.500492,3.8248878,3.2123346,2.8104463,-2.8508077,1
21,76.041,23.959,502.757,207.459,2149.675,671.444,66.98,33.02,615.2,449.478,2571.006,1145.579,1.217,5,Day 1-100K,1,100K,0.62,Low,5.104817,4.3853593,-5.3683476,-4.084633,-5.3683476,-4.084633,-4.0330944,-5.145539,-3.579074,-3.9554107,3.562303,3.2435172,2.8090172,-3.1171863,1
7,74.668,25.332,433.419,268.386,2168.514,747.039,69.441,30.559,513.081,415.446,2585.801,1070.418,1.217,5,Day 1-100K,1,100K,0.62,Low,4.3487267,2.4105737,-4.4791703,-2.0885165,-4.4791703,-2.0885165,-3.159385,-3.181971,-1.4097378,-3.4427783,3.584015,4.5830617,1.113406,-1.4268516,1
160,73.555,26.445,519.963,240.996,2185.111,754.069,68.008,31.992,643.574,440.616,2606.051,1131.005,1.217,5,Day 1-100K,1,100K,0.62,Low,4.5082045,4.240342,-4.7710323,-3.8588078,-4.7710323,-3.8588078,-2.7867458,-4.7912154,-3.0578108,-4.5407176,3.6198857,3.303703,2.106347,-2.6283586,1
19,74.118,25.882,450.395,238.359,2200.657,745.197,70.054,29.946,555.744,418.214,2270.146,972.623,1.213,4,Day 1-100K,1,100K,0.62,Low,3.407741,2.7164927,-3.6076,-2.3100262,-3.6076,-2.3100262,-2.4116642,-2.7775736,-0.86725795,-3.5457234,2.8218231,4.13237,1.307893,-1.1239275,1
84,73.719,26.281,437.207,247.933,2239.699,769.392,70.176,29.824,539.707,441.301,2463.934,1043.577,1.207,4,Day 1-100K,1,100K,0.62,Low,3.408318,2.8344443,-3.7062511,-2.489754,-3.7062511,-2.489754,-2.3462768,-3.1331358,-1.0379468,-3.955312,2.8314242,3.6852152,1.216789,-0.86940414,1
26,72.609,27.391,561.456,233.938,2166.534,764.497,66.964,33.036,678.495,428.489,2585.346,1139.354,1.203,5,Day 1-100K,1,100K,0.62,Low,4.7292123,4.6236787,-5.1430407,-4.1652203,-5.1430407,-4.1652203,-2.8225727,-5.3405905,-3.4831996,-4.6416783,3.6017387,3.1854331,2.110853,-3.1205637,1
14,75.503,24.497,424.6,244.541,2166.878,713.316,70.032,29.968,522.917,452.237,2512.289,1062.445,1.201,5,Day 1-100K,1,100K,0.62,Low,3.8067899,2.4028444,-4.105309,-2.1298823,-4.105309,-2.1298823,-3.1411524,-2.882239,-1.2559606,-3.542637,3.120555,4.0590515,1.5596551,-1.4656259,1
52,73.903,26.097,518.275,248.559,2187.668,753.057,65.217,34.783,609.119,430.55,2594.762,1179.677,1.201,5,Day 1-100K,1,100K,0.62,Low,4.9725623,5.1153936,-5.2198577,-4.527057,-5.2198577,-4.527057,-2.991823,-5.894828,-3.6111012,-4.8291397,3.850902,3.1456602,2.7888203,-3.109355,1
16,71.954,28.046,521.022,248.556,2168.013,786.34,70.575,29.425,650.253,440.842,2581.078,1069.883,1.197,4,Day 1-100K,1,100K,0.62,Low,3.8865821,3.296258,-4.319868,-2.9306018,-4.319868,-2.9306018,-2.2253652,-3.6429474,-2.1507943,-4.381338,3.1459749,3.6964982,0.8479959,-1.1631399,1
121,74.844,25.156,424.352,217.498,2127.167,695.279,69.143,30.857,526.761,449.678,2617.495,1118.149,1.193,5,Day 1-100K,1,100K,0.62,Low,4.022273,3.2124348,-4.1863847,-2.8893275,-4.1863847,-2.8893275,-2.528271,-3.5936348,-2.0863698,-4.2380047,3.3284266,3.6121774,2.0318933,-1.7202697,1
92,74.756,25.244,455.318,240.495,2305.149,759.768,63.715,36.285,556.159,450.471,2489.135,1183.649,1.193,5,Day 1-100K,1,100K,0.62,Low,4.5504236,5.3580923,-4.822809,-5.0896206,-4.822809,-5.0896206,-2.9637713,-6.0252314,-3.5361466,-5.0652742,3.545523,1.9242308,3.103757,-2.785107,1
31,74.735,25.265,501.064,249.073,2203.727,741.327,65.345,34.655,576.279,454.711,2579.396,1188.349,1.192,5,Day 1-100K,1,100K,0.62,Low,4.882283,5.203625,-5.1566477,-4.823086,-5.1566477,-4.823086,-3.0512507,-5.9698896,-3.5935698,-4.9134655,4.014894,2.502118,2.976436,-2.936977,1
89,72.983,27.017,512.973,240.784,2147.88,754.868,65.893,34.107,618.853,437.523,2562.976,1158.395,1.192,5,Day 1-100K,1,100K,0.62,Low,4.948201,5.056124,-5.2107143,-4.3206935,-5.2107143,-4.3206935,-2.851135,-5.705264,-3.5143673,-4.676463,3.8148453,3.2629137,2.7529275,-3.0008254,1
130,73.022,26.978,659.273,246.573,2209.679,775.019,66.42,33.58,710.537,420.192,2497.132,1122.556,1.191,5,Day 1-100K,1,100K,0.62,Low,4.926836,5.0037756,-5.077065,-4.566859,-5.077065,-4.566859,-2.7560549,-5.5888157,-3.3390727,-5.0550995,3.307316,3.0220084,1.9977908,-3.534662,1
51,73.684,26.316,465.514,241.412,2160.951,745.403,68.083,31.917,571.857,438.059,2582.862,1123.894,1.191,5,Day 1-100K,1,100K,0.62,Low,4.4027815,3.9368253,-4.6132736,-3.450011,-4.6132736,-3.450011,-2.753922,-4.5447493,-2.619191,-4.3644934,3.5668774,3.5924487,1.9608085,-2.3300092,1
180,73.464,26.536,523.829,247.471,2189.618,760.99,65.293,34.707,623.632,434.643,2521.866,1152.43,1.185,5,Day 1-100K,1,100K,0.62,Low,4.9397597,5.145619,-5.1851373,-4.4655175,-5.1851373,-4.4655175,-2.8793747,-5.8197174,-3.555633,-4.778741,3.8695798,3.0981936,2.8382237,-3.0302067,1
88,73.301,26.699,453.074,280.078,2289.31,813.35,69.148,30.852,540.324,431.103,2584.04,1094.191,1.185,4,Day 1-100K,1,100K,0.62,Low,3.5562398,3.3114223,-3.871902,-3.1160793,-3.871902,-3.1160793,-1.9872261,-3.817473,-1.624607,-4.613538,3.0845792,3.2410505,0.9777875,-0.94478995,1
39,73.459,26.541,486.082,276.83,2240.158,794.469,67.12,32.88,585.3,446.98,2642.676,1171.024,1.181,5,Day 1-100K,1,100K,0.62,Low,4.1119637,4.316806,-4.3657637,-3.8696535,-4.3657637,-3.8696535,-2.4358914,-5.0490756,-2.751359,-4.9748893,3.7849884,3.3106997,1.6866488,-1.9385602,1
126,75.275,24.725,400.148,235.721,2175.123,712.296,69.551,30.449,472.197,425.938,2437.569,1035.155,1.173,2,Day 1-100K,1,100K,0.62,Low,3.8358865,2.38354,-3.9948013,-1.904642,-3.9948013,-1.904642,-3.2173455,-2.861143,-0.7382324,-3.316868,2.6942568,4.3092046,1.3875004,-1.5021822,1
76,73.626,26.374,448.842,260.667,2232.013,778.025,68.191,31.809,530.544,407.292,2517.732,1077.272,1.17,5,Day 1-100K,1,100K,0.62,Low,3.9836533,3.459506,-4.511704,-3.1258965,-4.511704,-3.1258965,-2.8067417,-4.113847,-1.4446636,-4.119125,3.3455298,3.8105354,1.2494832,-1.3258764,1
115,73.093,26.907,554.842,247.714,2174.716,763.878,69.411,30.589,629.825,402.21,2585.742,1067.654,1.168,4,Day 1-100K,1,100K,0.62,Low,4.224803,3.7323883,-4.749605,-3.2381334,-4.749605,-3.2381334,-2.8797214,-3.9871788,-2.524649,-4.1692758,2.7648966,3.535313,0.9235402,-2.434023,1
138,74.607,25.393,507.091,226.818,2157.789,713.696,66.976,33.024,610.606,429.847,2675.503,1177.458,1.165,5,Day 1-100K,1,100K,0.62,Low,4.9766316,4.3623443,-5.2093,-3.9298093,-5.2093,-3.9298093,-3.3587494,-5.246643,-3.5174367,-4.3849764,3.5469873,3.5553355,2.3535335,-3.3286774,1
40,73.094,26.906,518.427,235.806,2154.423,750.242,65.495,34.505,609.504,422.124,2499.099,1138.958,1.163,5,Day 1-100K,1,100K,0.62,Low,4.927968,5.0727224,-5.1631336,-4.3147564,-5.1631336,-4.3147564,-2.8070514,-5.722585,-3.461162,-4.6013327,3.728024,3.2882586,2.8076982,-2.9408352,1
146,74.803,25.197,455.703,268.721,2219.196,757.031,68.979,31.021,533.44,446.618,2663.993,1130.518,1.162,5,Day 1-100K,1,100K,0.62,Low,3.923382,3.2867432,-4.1804204,-3.0063012,-4.1804204,-3.0063012,-2.4684992,-3.9070742,-2.0977027,-4.436852,3.2271438,3.5503685,1.4705228,-1.7175522,1
179,74.778,25.222,444,223.372,2093.021,695.276,66.512,33.488,530.616,417.939,2491.849,1108.791,1.16,5,Day 1-100K,1,100K,0.62,Low,4.8723893,3.478744,-5.1517467,-3.0209355,-5.1517467,-3.0209355,-3.3899992,-4.8169217,-2.4517171,-3.3752046,3.6198385,4.4377856,2.4934125,-3.060663,1
64,72.041,27.959,619.321,258.493,2253.13,815.108,66.158,33.842,674.283,464.243,2549.463,1163.025,1.16,5,Day 1-100K,1,100K,0.62,Low,4.0946436,5.1800613,-4.0544014,-4.8557754,-4.0544014,-4.8557754,-1.4763275,-5.7707286,-2.6408145,-5.943629,3.366789,2.8909144,2.0616233,-2.670298,1
29,72.738,27.262,474.656,240.971,2184.267,768.911,67.089,32.911,559.934,409.688,2385.78,1053.737,1.158,5,Day 1-100K,1,100K,0.62,Low,4.2036185,3.7985446,-4.5922227,-3.2944956,-4.5922227,-3.2944956,-2.7911475,-4.208162,-2.018482,-3.9852793,3.5541782,3.676958,1.7187687,-2.0131357,1
152,75.763,24.237,532.319,215.558,2162.433,686.637,66.485,33.515,607.462,451.455,2677.576,1194.049,1.155,5,Day 1-100K,1,100K,0.62,Low,5.273546,4.5238357,-5.4272585,-4.117663,-5.4272585,-4.117663,-3.828181,-5.3812714,-3.8080642,-4.018359,3.391266,3.264908,2.6381943,-3.4432933,1
74,73.226,26.774,554.865,233.397,2189.153,755.678,64.877,35.123,639.58,453.989,2546.097,1186.52,1.152,5,Day 1-100K,1,100K,0.62,Low,4.8417253,5.2388988,-5.2050586,-4.4647665,-5.2050586,-4.4647665,-2.9280598,-5.914082,-3.6396022,-4.9114556,3.7250493,3.0779161,2.923306,-2.9895878,1
23,75.353,24.647,484.667,213.708,2203.35,703.492,66.83,33.17,597.051,439.107,2423.731,1096.649,1.15,5,Day 1-100K,1,100K,0.62,Low,4.8863897,4.2060194,-5.223359,-3.6842728,-5.223359,-3.6842728,-3.291022,-4.980564,-3.290833,-4.0619025,3.2822483,3.8927484,2.321838,-2.8258765,1
134,74.953,25.047,414.872,223.761,2127.966,697.864,69.101,30.899,482.795,424.974,2488.128,1056.291,1.141,2,Day 1-100K,1,100K,0.62,Low,4.389328,2.6007507,-4.6891284,-2.0663095,-4.6891284,-2.0663095,-3.5129535,-3.3279188,-1.4033952,-3.2330275,2.9616747,4.5771794,1.6388354,-2.1572165,1
73,74.051,25.949,511.375,240.53,2254.772,762.29,67.353,32.647,596.467,465.196,2579.671,1146.605,1.141,5,Day 1-100K,1,100K,0.62,Low,4.413169,4.3014097,-4.713622,-3.917055,-4.713622,-3.917055,-2.8396928,-5.0035863,-3.0876296,-4.6782436,3.4475398,3.3038504,1.9003855,-2.4996507,1
117,74.623,25.377,422.041,245.233,2231.53,746.272,69.843,30.157,495.74,444.82,2517.217,1070.266,1.141,5,Day 1-100K,1,100K,0.62,Low,3.6521788,2.686494,-3.848083,-2.4074454,-3.848083,-2.4074454,-2.551182,-3.070916,-1.0294085,-3.8229272,2.8045487,3.8035784,1.3078064,-1.4084091,1
128,73.742,26.258,512.907,278.224,2352.4,819.354,68.258,31.742,569.148,443.125,2472.628,1084.181,1.139,4,Day 1-100K,1,100K,0.62,Low,3.640717,3.4669085,-4.012607,-3.2687247,-4.012607,-3.2687247,-2.1529377,-4.2770524,-2.4032063,-4.679174,3.0870924,2.932683,1.0907682,-1.3309702,1
28,74.808,25.192,457.902,263.658,2245.179,760.181,70.073,29.927,531.824,409.423,2422.35,1011.221,1.136,4,Day 1-100K,1,100K,0.62,Low,3.5419009,2.4066455,-3.6310208,-2.0228634,-3.6310208,-2.0228634,-2.5639288,-2.7678273,-0.8310668,-3.6493046,2.0953667,3.6180193,0.9070516,-1.0993406,1
27,72.842,27.158,488.311,253.178,2185.217,777.175,69.434,30.566,556.491,415.639,2501.885,1044.003,1.136,4,Day 1-100K,1,100K,0.62,Low,3.7950847,3.093965,-4.275595,-2.6427782,-4.275595,-2.6427782,-2.70195,-3.428988,-1.6497583,-3.8559937,3.1798904,3.937009,0.9064307,-1.6380432,1
18,74.122,25.878,353.6,270.231,2180.913,762.47,75.512,24.488,404.633,423.217,2448.014,916.903,1.134,4,Day 1-100K,1,100K,0.62,Low,1.249794,2.1565168,-1.808578,-1.6345229,-1.808578,-1.6345229,0.61985815,-1.9466693,1.1794895,-2.6885486,3.0862296,6.646934,-0.2428716,-0.06433496,1
77,72.957,27.043,420.075,244.779,2147.819,756.73,68.708,31.292,483,428.844,2509.615,1073.807,1.128,5,Day 1-100K,1,100K,0.62,Low,3.8403895,2.8183408,-4.1941094,-2.3832421,-4.1941094,-2.3832421,-2.6057322,-3.3191743,-1.2577221,-3.8971155,3.3606052,4.544055,1.1354758,-1.5639105,1
86,74.096,25.904,562.277,224.825,2188.023,731.617,67.663,32.337,651.638,452.683,2635.83,1156.483,1.124,5,Day 1-100K,1,100K,0.62,Low,4.8670464,4.4181466,-5.074774,-3.9703927,-5.074774,-3.9703927,-3.1196656,-5.1484714,-3.4694135,-4.450289,3.4771476,3.2605708,1.9417466,-3.2045324,1
56,75.679,24.321,522.707,236.053,2195.811,710.207,66.427,33.573,565.051,400.666,2401.867,1071.065,1.123,5,Day 1-100K,1,100K,0.62,Low,5.1513343,3.846059,-5.4573536,-3.2964883,-5.4573536,-3.2964883,-3.546143,-4.7279406,-3.0432482,-3.6482604,3.2413058,4.139616,2.2996426,-3.5315175,1
98,74.617,25.383,375.1,259.284,2231.296,756.736,71.394,28.606,442.575,419.762,2499.354,1016.502,1.123,4,Day 1-100K,1,100K,0.62,Low,3.745692,1.3785763,-3.7547672,-1.3454317,-3.7547672,-1.3454317,-2.7228322,-2.0801382,-0.015476843,-3.1966977,2.1669366,4.2106376,0.5530136,-0.35239324,1
25,74.114,25.886,600.131,263.027,2256.612,778.567,69.523,30.477,657.574,439.83,2538.408,1071.522,1.122,4,Day 1-100K,1,100K,0.62,Low,4.6072726,3.2342148,-4.9099274,-3.0102715,-4.9099274,-3.0102715,-3.0623212,-3.9568858,-2.6905956,-4.037441,2.9421608,3.989364,0.39632967,-2.4335122,1
38,74.37,25.63,447.222,259.392,2161.096,744.347,70.927,29.073,517.556,420.031,2487.409,1026.974,1.117,4,Day 1-100K,1,100K,0.62,Low,4.7233896,1.7773659,-4.9735594,-1.5636512,-4.9735594,-1.5636512,-3.5121775,-2.6998672,-1.0990537,-3.219772,3.4342422,5.1300426,0.456153,-1.6417655,1
32,73.304,26.696,482.077,271.316,2223.859,791.105,68.759,31.241,539.051,458.605,2564.387,1113.833,1.114,5,Day 1-100K,1,100K,0.62,Low,4.0569487,3.3314145,-4.305735,-3.1522796,-4.305735,-3.1522796,-2.47787,-4.0993333,-2.2652905,-4.488928,3.3010762,3.5554433,1.246961,-1.8145533,1
53,74.704,25.296,432.81,252.722,2240.419,754.23,70.765,29.235,483.873,462.674,2538.483,1061.586,1.112,5,Day 1-100K,1,100K,0.62,Low,3.6857665,2.6565177,-3.956635,-2.3712175,-3.956635,-2.3712175,-2.4693387,-2.8722343,-1.009502,-3.8614717,2.7252557,3.8399658,1.2571709,-1.3734988,1
49,74.363,25.637,490.225,250.043,2246.938,758.295,69.048,30.952,542.845,445.12,2618.075,1115.135,1.111,5,Day 1-100K,1,100K,0.62,Low,4.1076956,3.2464473,-4.305994,-2.9487543,-4.305994,-2.9487543,-2.5433388,-3.8152568,-2.2188523,-4.3270664,2.8685756,3.7309518,1.3086852,-1.7370352,1
36,73.75,26.25,519.5,244.615,2129.284,738.848,66.71,33.29,572.367,439.254,2494.479,1123.741,1.11,5,Day 1-100K,1,100K,0.62,Low,4.8393784,4.3571825,-5.1980357,-3.7963512,-5.1980357,-3.7963512,-2.909231,-4.941169,-3.040482,-4.041116,3.4959426,3.7919834,2.4165616,-2.899321,1
154,73.887,26.113,432.328,235.208,2127.278,726.868,69.857,30.143,481.149,407.069,2516.254,1047.979,1.107,2,Day 1-100K,1,100K,0.62,Low,4.045061,2.44564,-4.3909435,-1.9866197,-4.3909435,-1.9866197,-2.9957702,-2.8722513,-1.1314831,-3.437271,3.417605,5.1186085,1.0166528,-1.7543387,1
15,73.612,26.388,464.832,248.855,2127.907,742.197,69.286,30.714,522.921,436.179,2380.473,1027.666,1.106,4,Day 1-100K,1,100K,0.62,Low,4.163815,2.711228,-4.3641753,-2.2578027,-4.3641753,-2.2578027,-2.894533,-3.1998587,-1.5158876,-3.4898214,3.3089051,4.8835745,0.93396014,-1.4932405,1
55,73.024,26.976,473.08,252.061,2162.298,762.894,69.868,30.132,521.78,434.812,2526.281,1061.815,1.106,4,Day 1-100K,1,100K,0.62,Low,4.023322,2.7919075,-4.323374,-2.5878022,-4.323374,-2.5878022,-2.8138468,-3.2800603,-1.5059819,-3.7258995,3.169686,4.739257,0.82237405,-1.3862529,1
104,76.974,23.026,322.348,262.589,2237.103,715.043,68.151,31.849,354,398.36,2289.26,998.932,1.099,2,Day 1-100K,1,100K,0.62,Low,3.6247542,1.6711308,-3.864331,-1.4035953,-3.864331,-1.4035953,-3.00717,-1.9548719,0.22243275,-3.0556319,2.2349772,4.267338,1.2611624,-1.3517605,1
135,73.904,26.096,520.473,226.619,2177.298,733.481,67.042,32.958,580.464,433.319,2482.169,1107.778,1.097,5,Day 1-100K,1,100K,0.62,Low,4.720695,4.0967903,-5.0196095,-3.6317675,-5.0196095,-3.6317675,-3.018829,-4.86802,-2.8130417,-4.289866,3.3051918,3.9339936,2.120159,-2.6802104,1
176,76.185,23.815,374.794,213.337,1970.099,627.1,74.321,25.679,391.676,530.572,2916.067,1138.858,1.089,2,Day 1-100K,1,100K,0.62,Low,3.946472,1.8965394,-4.4761257,-0.79479957,-4.4761257,-0.79479957,-4.7679954,-1.5705314,-0.16021594,-1.9310093,1.8503225,4.762302,0.5767008,-1.4585019,1
178,75.781,24.219,420.9,235.873,2100.002,685.883,69.771,30.229,457.2,401.249,2391.898,996.843,1.086,2,Day 1-100K,1,100K,0.62,Low,4.8982296,1.6769964,-5.178803,-1.2758154,-5.178803,-1.2758154,-4.1890373,-2.7067363,-0.81538516,-2.7426193,3.59088,5.813956,1.1209949,-2.1886632,1
50,74.134,25.866,471.745,240.938,2113.975,722.278,67.773,32.227,518.457,412.928,2541.312,1097.925,1.085,5,Day 1-100K,1,100K,0.62,Low,4.831929,3.2532487,-5.182178,-2.7437444,-5.182178,-2.7437444,-3.4489694,-4.0587025,-2.380776,-3.4061737,3.5654898,4.680051,1.4494181,-2.7920203,1
57,74.937,25.063,402.423,207.724,2132.165,689.573,71.354,28.646,438.154,445.282,2401.543,1001.608,1.08,2,Day 1-100K,1,100K,0.62,Low,3.3898127,1.982032,-3.354494,-1.700656,-3.354494,-1.700656,-3.3481157,-2.0837965,-0.43607873,-2.7954657,1.972136,4.1833315,0.92677975,-0.67201364,1
34,72.729,27.271,527.6,263.646,2110.924,765.067,69.031,30.969,526.2,419.768,2533.239,1071.651,1.066,4,Day 1-100K,1,100K,0.62,Low,4.892923,2.9884653,-5.1422715,-2.5856411,-5.1422715,-2.5856411,-3.1568537,-3.7404797,-2.241806,-3.5692475,3.3594012,4.981612,0.53673935,-2.4672775,1
75,73.433,26.567,477.96,233.285,2195.216,753.887,68.218,31.782,525.03,441.494,2455.229,1075.904,1.065,5,Day 1-100K,1,100K,0.62,Low,4.0701184,3.1951776,-4.3490753,-2.7645934,-4.3490753,-2.7645934,-2.741147,-3.8696294,-1.876538,-3.9696808,2.9731724,4.2519555,1.3870134,-2.0118678,1
142,76.638,23.362,547.859,209.257,2205.141,675.948,67.296,32.704,618.423,475.166,2691.22,1198.794,1.059,5,Day 1-100K,1,100K,0.62,Low,5.5844245,3.946382,-5.552405,-3.6757627,-5.552405,-3.6757627,-4.242776,-5.196893,-3.7861814,-3.6646285,3.141764,3.5539973,2.2532275,-3.7468503,1
81,74.204,25.796,455.184,254.748,2220.263,761.497,69.25,30.75,488.684,418.486,2424.75,1033.866,1.045,4,Day 1-100K,1,100K,0.62,Low,3.7457678,2.5717525,-3.9048657,-2.1088061,-3.9048657,-2.1088061,-2.7050455,-2.9937658,-0.9296549,-3.602339,3.056047,4.7381854,0.98013186,-1.3466079,1
68,74.16,25.84,513.529,233.951,2219.402,744.111,66.661,33.338,533.676,442.182,2465.868,1115.267,1.045,5,Day 1-100K,1,100K,0.62,Low,4.6741767,4.127604,-5.0380316,-3.5599153,-5.0380316,-3.5599153,-2.9645333,-4.7210693,-2.5119615,-4.1603937,3.2245865,4.000365,2.0713341,-2.616462,1
100,75.784,24.216,557.156,199.976,2215.532,686.489,68.661,31.339,597.969,493.201,2683.335,1165.944,1.042,5,Day 1-100K,1,100K,0.62,Low,5.4786916,3.755848,-5.4811997,-3.5805454,-5.4811997,-3.5805454,-4.2122774,-5.0599666,-3.7560828,-3.6524143,2.957376,3.364528,2.1350424,-3.8649187,1
157,75.997,24.003,574.874,219.215,2184.07,689.696,68.13,31.87,603.756,409.051,2499.337,1088.603,1.037,5,Day 1-100K,1,100K,0.62,Low,5.2761335,3.7057471,-5.4449434,-3.1740263,-5.4449434,-3.1740263,-3.7285812,-4.5516596,-3.2301116,-3.5323112,2.9632337,4.0416813,1.8772432,-3.7139125,1
4,75.815,24.185,417.785,243.098,2112.063,692.228,68.947,31.053,432.633,434.884,2492.626,1069.854,1.036,2,Day 1-100K,1,100K,0.62,Low,5.5483446,2.4565873,-5.6090665,-1.7774732,-5.6090665,-1.7774732,-4.534839,-3.5342493,-1.8017689,-2.660126,2.9823568,5.573732,1.3589537,-3.1579726,1
67,74.116,25.884,510.791,247.602,2149.088,736.563,71.058,28.942,519.78,460.799,2611.629,1076.067,1.036,5,Day 1-100K,1,100K,0.62,Low,5.300316,1.9926164,-5.6610503,-1.7430298,-5.6610503,-1.7430298,-4.1603765,-2.8862808,-1.6174262,-2.9554555,2.8845313,5.3477435,0.15068609,-2.229211,1
144,76.51,23.49,452.706,201.509,2096.9,644.659,67.356,32.644,481.576,433.12,2650.594,1153.28,1.035,5,Day 1-100K,1,100K,0.62,Low,5.5668435,3.373148,-5.317373,-2.4858923,-5.317373,-2.4858923,-4.581297,-4.571748,-2.8588634,-2.8192575,2.9747932,4.5209637,2.1821167,-3.543589,1
33,73.716,26.284,640.077,259.797,2236.17,778.46,67.949,32.051,626.659,424.05,2455.705,1072.02,1.035,5,Day 1-100K,1,100K,0.62,Low,4.9779177,3.9150894,-5.2967305,-3.5317254,-5.2967305,-3.5317254,-3.2677197,-4.495314,-3.0241952,-3.895269,2.513201,3.8725445,0.6777901,-3.2734308,1
22,73.792,26.208,612.726,243.897,2164.517,745.778,68.379,31.621,613.904,422.143,2475.734,1072.312,1.027,5,Day 1-100K,1,100K,0.62,Low,5.231559,3.6550145,-5.594322,-3.1653664,-5.594322,-3.1653664,-3.485367,-4.345473,-3.1330147,-3.7032633,2.8016477,4.2952824,0.77798975,-3.360228,1
153,78.718,21.282,374.421,176.651,2129.222,591.768,68.562,31.438,387.632,420.457,2446.65,1054.368,1.023,2,Day 1-100K,1,100K,0.62,Low,5.560705,2.3861804,-5.1347003,-1.7028804,-5.1347003,-1.7028804,-4.866245,-3.5328982,-4.12201,4.2345514,2.4518833,5.4518,2.001019,-3.222992,1
69,74.277,25.723,476.812,249.09,2200.596,750.021,68.348,31.652,493.847,465.607,2511.82,1107.515,1.021,5,Day 1-100K,1,100K,0.62,Low,4.0891843,3.1356246,-4.289991,-2.791925,-4.289991,-2.791925,-2.5804935,-3.7468336,-1.6250427,-3.9771128,2.920819,3.9874244,1.2092667,-2.1778514,1
156,75.879,24.121,487.896,216.516,2138.48,679.435,68.341,31.659,483.854,419.5,2552.86,1089.854,1.017,5,Day 1-100K,1,100K,0.62,Low,5.542751,2.997284,-5.4515567,-2.0588644,-5.4515567,-2.0588644,-4.6523705,-4.066632,-2.328385,-2.5194328,2.9178956,4.865304,1.5910798,-3.5576065,1
47,75.914,24.086,522.608,215.042,2142.611,677.894,66.893,33.107,527.637,451.474,2579.921,1152.551,1.005,5,Day 1-100K,1,100K,0.62,Low,5.711412,3.4642587,-5.705644,-2.8249042,-5.705644,-2.8249042,-4.4131083,-4.9179835,-3.1071477,-2.8832557,2.8514235,4.386488,1.7599096,-3.8227303,1
177,76.678,23.322,283.744,253.902,2003.252,656.922,73.25,26.75,278.465,376.715,2346.788,889.747,0.99,2,Day 1-100K,1,100K,0.62,Low,5.934405,-0.12550262,-6.180013,0.4697141,-6.180013,0.4697141,-5.745064,-1.3556747,0.38628322,-1.4049188,2.9589944,7.5812583,0.07932341,-1.3843321,1
